,company,alt_company_name,company_location,review_year,country_bean_origin,intra_country_prod,specific_bean_origin_or_bar_name,percent_cocoa,num_ingredients,beans,sugar,sweetener_other,cocoa_butter,vanilla,lecithin,salt,characteristics,rating,continent
1459,Manoa,,U.S.A.,2012,U.S.A.,1,"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176",0.72,3,1,1,0,1,0,0,0,"oily, tangy, fruit, earthy",2.75,North America
1460,Manoa,,U.S.A.,2012,Peru,0,"Piura, batch 173",0.72,3,1,1,0,1,0,0,0,"banana, menthol, medicinal",3.0,North America
1461,Manoa,,U.S.A.,2012,Liberia,0,"Liberia, batch 174",0.72,3,1,1,0,1,0,0,0,"molassses, intense, off, herb",3.25,North America
1462,Manoa,,U.S.A.,2012,U.S.A.,1,"O'ahu Island, Winward,Maunawili district, b. 151",0.72,3,1,1,0,1,0,0,0,"molasses, sweet, cocoa",3.25,North America
1463,Manoa,,U.S.A.,2013,U.S.A.,1,"O'ahu Island, Waiahole, b. 182",0.72,3,1,1,0,1,0,0,0,"orange, cocoa",3.75,North America
1464,Manoa,,U.S.A.,2015,Papua New Guinea,0,Markham Valley,0.72,3,1,1,0,1,0,0,0,"smoke, fruit",3.5,North America
1465,Manoa,,U.S.A.,2015,Costa Rica,0,Coto Brus,0.72,3,1,1,0,1,0,0,0,"dried fruit, balanced, cocoa",3.75,North America
1466,Manoa,,U.S.A.,2017,Peru,0,Ucayali,0.7,3,1,1,0,1,0,0,0,"sweet, fatty, fig",3.25,North America
1467,Manoa,,U.S.A.,2019,U.S.A.,1,"Hawai'i Island, Hilo and Kona regions",0.7,3,1,1,0,1,0,0,0,"dried fruit,spicy,sticky,intense",3.5,North America
1468,Manufaktura Czekolady,,Poland,2012,Dominican Republic,0,Grand Cru Dominican Republic,0.7,2,1,1,0,0,0,0,0,"chewy, brownie like",3.25,Europe
1469,Manufaktura Czekolady,,Poland,2012,Ecuador,0,Grand Cru Ecuador,0.7,2,1,1,0,0,0,0,0,"grits, roaste brownie",3.25,Europe
1470,Manufaktura Czekolady,,Poland,2012,Ghana,0,Grand Cru Ghana,0.7,2,1,1,0,0,0,0,0,"cocoa, coconut",3.5,Europe
1471,Manufaktura Czekolady,,Poland,2014,Colombia,0,Kolumbia,0.85,2,1,1,0,0,0,0,0,"coarse, intense, nutty",3.5,Europe
1472,Manufaktura Czekolady,,Poland,2014,Venezuela,0,Porcelana,0.7,2,1,1,0,0,0,0,0,"nutty, intense, roasty",3.75,Europe
1473,Manufaktura Czekolady,,Poland,2016,Peru,0,Peru,0.7,3,1,1,0,1,0,0,0,"nutty, roasty,",3.5,Europe
1474,Manufaktura Czekolady,,Poland,2016,Nicaragua,0,Johe,0.7,3,1,1,0,1,0,0,0,"basic, balanced, deep cocoa",3.75,Europe
1475,Map Chocolate,,U.S.A.,2015,Trinidad,0,"San Juan Estate, Cherry Blossoms at Night",0.7,3,1,1,0,1,0,0,0,"heavy roast, few grits, rich",2.75,North America
1476,Map Chocolate,,U.S.A.,2015,Colombia,0,Colombia,0.75,3,1,1,0,1,0,0,0,"roasty, coffee, rubber",2.75,North America
1477,Map Chocolate,,U.S.A.,2015,Tanzania,0,"Kakoa Kamili, Both Man & Bird & Beast",0.72,3,1,1,0,1,0,0,0,"sweet, fatty, roasty",3.0,North America
1478,Map Chocolate,,U.S.A.,2015,Dominican Republic,0,"ROIG, 2014",0.7,3,1,1,0,1,0,0,0,"fruity, tangy, cocoa",3.5,North America
1479,Map Chocolate,,U.S.A.,2015,Peru,0,"Maranon, 2014",0.62,3,1,1,0,1,0,0,0,"delicate, caramel, peanut",3.5,North America
1480,Map Chocolate,,U.S.A.,2015,Ecuador,0,Ecuador,0.7,3,1,1,0,1,0,0,0,"coarse, floral, rum",3.5,North America
1481,Map Chocolate,,U.S.A.,2015,Nicaragua,0,"A case of the Xerces Blues, triple roast",0.7,3,1,1,0,1,0,0,0,"rich, bright fruit",3.5,North America
1482,Map Chocolate,,U.S.A.,2015,Peru,0,"Tumbes, Dear Mr. Finley, 2014",0.68,3,1,1,0,1,0,0,0,"lemon, spicy, cocoa",3.5,North America
1483,Map Chocolate,,U.S.A.,2015,Honduras,0,Le Chocolat Chaud,0.78,3,1,1,0,1,0,0,0,"grassy, woody, sweet",3.5,North America
1484,Map Chocolate,,U.S.A.,2016,Vietnam,0,"Ben Tre, Surprise Valley",0.75,3,1,1,0,1,0,0,0,"intense, sour, tart",3.25,North America
1485,Map Chocolate,,U.S.A.,2017,Vietnam,0,"Lam Dong, ""Red Poppy""",0.73,2,1,1,0,0,0,0,0,"earthy, tobacco, ashey",3.0,North America
1486,Map Chocolate,,U.S.A.,2018,Blend,0,"""Peace of Wild Things""",0.72,3,1,1,0,1,0,0,0,"off notes, rubbery, hammy",3.0,North America
1487,Map Chocolate,,U.S.A.,2018,Mexico,0,"Tabasco, ""Late for the Train"", batch 12184",0.72,3,1,1,0,1,0,0,0,"sweet, spicy, dirty",3.25,North America
1488,Map Chocolate,,U.S.A.,2018,Dominican Republic,0,Zorzal Reserve,0.72,3,1,1,0,1,0,0,0,"complex, creamy, cherry",3.5,North America
1489,Marana,,Peru,2016,Peru,1,Cusco,0.7,3,1,1,0,1,0,0,0,"smokey, dirty, sour",2.75,South America
1490,Marana,,Peru,2021,Peru,1,"San Martin, Allima coop",0.8,3,1,1,0,1,0,0,0,"smoked nuts, tang",3.25,South America
1491,Marana,,Peru,2021,Peru,1,"Piura, Norandino coop, cacao blanco",0.7,3,1,1,0,1,0,0,0,"mild orange, herbaceous",3.5,South America
1492,Maribea,,U.S.A.,2021,Mexico,0,Tabasco,0.72,3,1,1,0,1,0,0,0,"earthy, musty, sweet",2.75,North America
1493,Maribea,,U.S.A.,2021,Bolivia,0,"Alto Beni, Walikewa",0.72,3,1,1,0,1,0,0,0,"floral, earthy, acidic, harsh",2.75,North America
1494,Maribea,,U.S.A.,2021,Brazil,0,"Bahia, Catongo",0.72,3,1,1,0,1,0,0,0,"delicate, nutty, butterscotch",3.25,North America
1495,Marigold's Finest,,Canada,2016,Blend,0,Cacao Nib Crunch,0.75,2,1,1,0,0,0,0,0,"earthy, coffee, roasty",3.25,North America
1496,Markham & Fitz,,U.S.A.,2018,Haiti,0,"Pisa, batch 58",0.75,2,1,1,0,0,0,0,0,"dried fruit, woody, dirty",2.75,North America
1497,Marou,,Vietnam,2012,Vietnam,1,Tien Giang,0.8,3,1,1,0,1,0,0,0,"creamy, fatty, black pepper",3.0,Asia
1498,Marou,,Vietnam,2012,Vietnam,1,Ba Ria,0.76,3,1,1,0,1,0,0,0,citrus,3.5,Asia
1499,Marou,,Vietnam,2012,Vietnam,1,Dong Nai,0.72,3,1,1,0,1,0,0,0,"roasty, coffee",3.5,Asia
1500,Marou,,Vietnam,2012,Vietnam,1,"Tien Giang, Gao Co-op",0.7,3,1,1,0,1,0,0,0,"cocoa, spice, late sour",3.5,Asia
1501,Marou,,Vietnam,2012,Vietnam,1,Ben Tre,0.78,3,1,1,0,1,0,0,0,"sticky, pepper, cinamon, rich",3.5,Asia
1502,Marou,,Vietnam,2012,Vietnam,1,Lam Dong,0.74,3,1,1,0,1,0,0,0,"melon, roasty",3.5,Asia
1503,Marou,,Vietnam,2013,Vietnam,1,"Tan Phu Dong, Treasure Island",0.75,3,1,1,0,1,0,0,0,"fatty, heavy roast, nutty",3.5,Asia
1504,Marou,,Vietnam,2015,Vietnam,1,"Tan Phu Dong Island, Heart of Darkness",0.85,2,1,1,0,0,0,0,0,"long, mild honey, rich cocoa",3.25,Asia
1505,Marou,,Vietnam,2015,Vietnam,1,Ben Tre,0.68,2,1,1,0,0,0,0,0,"roasty, rich, coffee, nut",3.5,Asia
1506,Marou,,Vietnam,2015,Vietnam,1,"Dak Lak, Batch 2451",0.7,2,1,1,0,0,0,0,0,spicy and fragrant,3.75,Asia
1507,Marou,,Vietnam,2018,Vietnam,1,"Dak Nong, Tam Farm",0.75,3,1,1,0,1,0,0,0,"fatty, roasty, nutty",3.5,Asia
1508,Mars,,U.S.A.,2010,Costa Rica,0,"Matina 1-6, prototype",0.65,0,0,0,0,0,0,0,0,"intense orange, floral",3.0,North America
1509,Mars,,U.S.A.,2010,Ivory Coast,0,"Ivory Coast, prototype",0.65,0,0,0,0,0,0,0,0,"chewy, earthy, spicy",3.0,North America
1510,Mars,,U.S.A.,2010,Nigeria,0,"Nigeria, prototype",0.65,0,0,0,0,0,0,0,0,"cocoa, earth, wheat",3.25,North America
1511,Mars,,U.S.A.,2010,Ghana,0,"Ghana, prototype",0.65,0,0,0,0,0,0,0,0,"intense, dark berry, cocoa",3.5,North America
1512,Marsatta,,U.S.A.,2013,Dominican Republic,0,Dominican Republic,0.74,4,1,1,0,1,1,0,0,"waxy, rubber, medicinal",2.25,North America
1513,Marsatta,,U.S.A.,2013,Dominican Republic,0,Dominican Republic,0.89,4,1,1,0,1,1,0,0,"fatty, rubber, medicinal",2.5,North America
1514,Martin Mayer,,Austria,2016,Bolivia,0,Alto Beni,0.76,3,1,1,0,1,0,0,0,"sticky, pungent, off note",2.75,Europe
1515,Martin Mayer,,Austria,2016,Haiti,0,Pisa,0.82,3,1,1,0,1,0,0,0,"sandy, earthy, sweet edge",3.0,Europe
1516,Martin Mayer,,Austria,2016,Colombia,0,Tumaco,0.74,3,1,1,0,1,0,0,0,"sandy, mild floral, mild nutty",3.25,Europe
1517,Mast Brothers,,U.S.A.,2010,Venezuela,0,Patanemo,0.81,2,1,1,0,0,0,0,0,"sticky, woody, musty",2.75,North America
1518,Mast Brothers,,U.S.A.,2010,Venezuela,0,Ocumare de la Costa,0.75,2,1,1,0,0,0,0,0,"dry, sticky, nutty, earthy",3.0,North America
1519,Mast Brothers,,U.S.A.,2010,Dominican Republic,0,"Dominican Republic, Coop",0.7,2,1,1,0,0,0,0,0,"sticky, earthy, coffee",3.25,North America
1520,Mast Brothers,,U.S.A.,2011,Venezuela,0,"Chuao, Light Roast",0.81,2,1,1,0,0,0,0,0,"gritty, high astringent, sour",2.75,North America
1521,Mast Brothers,,U.S.A.,2011,Papua New Guinea,0,Papua New Guinea,0.71,2,1,1,0,0,0,0,0,"gritty, sticky, smoke,hammy",2.75,North America
1522,Mast Brothers,,U.S.A.,2011,Venezuela,0,"Chuao, Med. Roast",0.76,2,1,1,0,0,0,0,0,"sandy, strawberry, sour",3.0,North America
1523,Mast Brothers,,U.S.A.,2011,Venezuela,0,"Chuao, Dark Roast",0.7,2,1,1,0,0,0,0,0,"dry, sandy, intense, berry",3.0,North America
1524,Mast Brothers,,U.S.A.,2011,Peru,0,San Martin,0.75,2,1,1,0,0,0,0,0,"orange,lemon,coffee ground",3.0,North America
1525,Mast Brothers,,U.S.A.,2011,Dominican Republic,0,Conacado,0.73,2,1,1,0,0,0,0,0,"dry, gritty, red berry, coffee",3.25,North America
1526,Mast Brothers,,U.S.A.,2011,Blend,0,Brooklyn Blend,0.72,2,1,1,0,0,0,0,0,"rich cocoa, coffee, roasty",3.5,North America
1527,Mast Brothers,,U.S.A.,2011,Belize,0,Moho River,0.7,2,1,1,0,0,0,0,0,"gritty, tangy, cocoa",3.5,North America
1528,Mast Brothers,,U.S.A.,2011,Dominican Republic,0,"La Red de Guanconejo, N. Highlands coop",0.74,2,1,1,0,0,0,0,0,"gritty, raspberry, sour",3.75,North America
1529,Mast Brothers,,U.S.A.,2012,Blend,0,Madagascar,0.72,2,1,1,0,0,0,0,0,"gritty, overly tart, sour",2.5,North America
1530,Mast Brothers,,U.S.A.,2012,Venezuela,0,Chuao,0.73,2,1,1,0,0,0,0,0,"gritty, sour, sweet",2.75,North America
1531,Mast Brothers,,U.S.A.,2012,Blend,0,"Shake Shack, Peru, Mad., Dom. Rep.",0.73,2,1,1,0,0,0,0,0,"gritty, fruit, tart, rich",3.5,North America
1532,Mast Brothers,,U.S.A.,2014,Blend,0,"French Laundry 20th Anniversary, Peru, Belize",0.75,2,1,1,0,0,0,0,0,"tart, deep choco",3.75,North America
1533,Mast Brothers,,U.S.A.,2015,Guatemala,0,Guatemala,0.76,2,1,1,0,0,0,0,0,"mild bitter, citrus, intense",3.0,North America
1534,Mast Brothers,,U.S.A.,2015,Tanzania,0,Tanzania,0.74,2,1,1,0,0,0,0,0,"green, vegetal, mild spice",3.25,North America
1535,Matale,,Australia,2013,Vanuatu,0,"Malekula P., 2013",0.72,3,1,1,0,1,0,0,0,"sticky, butterscotch, nutty",3.5,Oceania
1536,Matale,,Australia,2013,Blend,0,"PNG, Vanuatu, Mad; 2013 h.",0.7,3,1,1,0,1,0,0,0,"nutty, fruity, spicy",3.75,Oceania
1537,Matale,,Australia,2013,Madagascar,0,"Somia, 2013",0.68,3,1,1,0,1,0,0,0,"sticky, red fruit",4.0,Oceania
1538,Matale,,Australia,2013,Papua New Guinea,0,"Kulili P., 2013",0.74,3,1,1,0,1,0,0,0,"creamy, grassy, smoke, nut",4.0,Oceania
1539,Maui Kuia,,U.S.A.,2021,U.S.A.,1,"Kuia Estate, Hawaii, lot 083122",0.7,3,1,1,0,1,0,0,0,"sweet, banana, mild sour orange",3.5,North America
1540,Maverick,,U.S.A.,2014,Belize,0,Maya Mountain,0.7,2,1,1,0,0,0,0,0,"heavy roast, smoke",3.25,North America
1541,Maverick,,U.S.A.,2014,Dominican Republic,0,Elvesia,0.7,2,1,1,0,0,0,0,0,"roasty, coffee",3.25,North America
1542,Maverick,,U.S.A.,2014,Peru,0,Tumbes,0.82,2,1,1,0,0,0,0,0,"intense, burnt, bitter, spice",3.25,North America
1543,Maverick,,U.S.A.,2014,Peru,0,"Morropon, Norandiono Coop, Piura",0.63,3,1,1,0,1,0,0,0,"sweet, cherry, cream, raisin",3.5,North America
1544,Maverick,,U.S.A.,2020,U.S.A.,1,"Hawai'i Island, Big Island, Mauna Kea",0.7,3,1,1,0,1,0,0,0,"nutty, cheese, savory",3.0,North America
1545,Maverick,,U.S.A.,2020,Vietnam,0,"Dak Nong, Marou Cacao",0.75,3,1,1,0,1,0,0,0,"roasty, hammy, dirty",3.0,North America
1546,Maverick,,U.S.A.,2020,Madagascar,0,"Akesson P., Sambirano",0.65,3,1,1,0,1,0,0,0,"sweet edge, sour fruit",3.25,North America
1547,Mayacama,,U.S.A.,2016,Dominican Republic,0,Hispaniola,0.72,2,1,1,0,0,0,0,0,"gritty, sweet, earthy",3.0,North America
1548,McGuire,,Canada,2020,Guatemala,0,"Cahabon E., ""Adioesmac""",0.7,3,1,1,0,1,0,0,0,"musty, woody, rubbery, roasty",2.5,North America
1549,McGuire,,Canada,2020,Belize,0,"Maya Mountain, Toledo",0.7,3,1,1,0,1,0,0,0,"cocoa, strawberry",3.25,North America
1550,Meadowlands,,U.S.A.,2014,Bolivia,0,Bolivia,0.7,2,1,1,0,0,0,0,0,"pungent, off",2.5,North America
1551,Meadowlands,,U.S.A.,2014,Venezuela,0,Venezuela,0.7,2,1,1,0,0,0,0,0,"molasses, sweet, choco",2.75,North America
1552,Meadowlands,,U.S.A.,2014,Belize,0,Belize,0.7,2,1,1,0,0,0,0,0,"spicy, metallic, molasses",3.0,North America
1553,Meadowlands,,U.S.A.,2014,Nicaragua,0,"Nicaragua, w/ inbs",0.7,2,1,1,0,0,0,0,0,"fatty, sligthly bland, earthy",3.0,North America
1554,Meadowlands,,U.S.A.,2014,Dominican Republic,0,Dominican Republic,0.7,2,1,1,0,0,0,0,0,"high roast, nutty, deep choco",3.5,North America
1555,Mellow,,Denmark,2019,Ecuador,0,"Camino Verde, Duran Region",0.85,2,1,0,1,0,0,0,0,"floral, earthy, bitter",2.5,Europe
1556,Mellow,,Denmark,2019,Dominican Republic,0,"Oko Caribe, El Cibao, 2018 Harvest",0.7,2,1,0,1,0,0,0,0,"dry, floral, dirty, coconut",2.75,Europe
1557,Mellow,,Denmark,2019,Philippines,0,"Kablon Farms, Mindanao Island, 2018 harvest",0.7,2,1,0,1,0,0,0,0,"smooth, coconut, cocoa",3.25,Europe
1558,Mellow,,Denmark,2019,Tanzania,0,"Kokoa Kamili, 2018 harvest, Mbingu Village",0.7,2,1,0,1,0,0,0,0,"creamy, coconut, cocoa",3.25,Europe
1559,Menakao (aka Cinagra),,Madagascar,2012,Madagascar,1,Madagascar,0.8,4,1,1,0,1,0,1,0,"sticky, tart, slight burnt",2.5,Africa
1560,Menakao (aka Cinagra),,Madagascar,2012,Madagascar,1,Madagascar,0.72,4,1,1,0,1,0,1,0,"uneven, smokey, hammy",2.5,Africa
1561,Mesocacao,,Honduras,2014,Honduras,1,Honduras,0.8,3,1,1,0,1,0,0,0,"intense, ham, butterscotch",3.25,North America
1562,Mesocacao,,Honduras,2014,Nicaragua,0,"La Tronca, Matagalpa",0.7,3,1,1,0,1,0,0,0,"acidic, pomegrant, brownie",3.25,North America
1563,Mesocacao,,Honduras,2014,Honduras,1,Honduras,0.7,3,1,1,0,1,0,0,0,"intense, grassy, spicy, rich",3.5,North America
1564,Mesocacao,,Honduras,2014,Nicaragua,0,"La Tronca, Matagalpa",0.8,3,1,1,0,1,0,0,0,"dried fruit, rich cocoa",3.5,North America
1565,Mesocacao,,Honduras,2015,El Salvador,0,El Salvador,0.8,3,1,1,0,1,0,0,0,"fatty, bitter, woody, roasty",2.75,North America
1566,Mesocacao,,Honduras,2015,El Salvador,0,El Salvador,0.7,3,1,1,0,1,0,0,0,"dairy, caramel",3.0,North America
1567,Mestico,,Brazil,2018,Brazil,1,"Fazenda Bonanca, Bahia",0.75,3,1,1,0,1,0,0,0,"earthy, floral, rubbery",2.5,South America
1568,Metiisto,,Sweden,2014,Brazil,0,"Fazenda Sempre Firme P., Bahia, batch 7",0.7,3,1,1,0,1,0,0,0,"fatty, creamy, olive",3.0,Europe
1569,Metiisto,,Sweden,2014,Madagascar,0,"Akesson Estate, batch 10",0.72,3,1,1,0,1,0,0,0,"creamy, fatty, mild cherry",3.5,Europe
1570,Metiisto,,Australia,2018,Solomon Islands,0,"Patovaki, Paspaskato Is",0.72,3,1,1,0,1,0,0,0,"roasty/smokey, high acidity",3.25,Oceania
1571,Metiisto,,Australia,2018,Solomon Islands,0,Tenaru,0.67,3,1,1,0,1,0,0,0,"dried fruit, mild hammy",3.75,Oceania
1572,Metropolitan,,Netherlands,2015,Blend,0,South America,0.7,3,1,1,0,0,1,0,0,"accesible, simple cocoa note",3.5,Europe
1573,Meybol,,Germany,2018,Peru,0,Piura Blanco,0.7,3,1,1,0,1,0,0,0,"grape, mild smoke, sandy",3.5,Europe
1574,Michel Cluizel,,France,2006,Blend,0,Carre Amer,0.6,4,1,1,0,1,1,0,0,"sweet, crisp nibs",2.0,Europe
1575,Michel Cluizel,,France,2006,Blend,0,Carre Grand Noir,0.85,4,1,1,0,1,1,0,0,bitter coffee flavor,2.0,Europe
1576,Michel Cluizel,,France,2006,Blend,0,Noir Infini,0.99,4,1,1,0,1,1,0,0,"smooth, bold, bitter",2.0,Europe
1577,Michel Cluizel,,France,2006,Sao Tome,0,Tamarina,0.7,4,1,1,0,1,1,0,0,"creamy, licorice, herbs",3.0,Europe
1578,Michel Cluizel,,France,2006,Dominican Republic,0,Los Ancones P.,0.67,4,1,1,0,1,1,0,0,"creamy, raisins, licorice",3.75,Europe
1579,Michel Cluizel,,France,2006,Madagascar,0,Mangaro P.,0.65,4,1,1,0,1,1,0,0,"grapefruit, spices",3.75,Europe
1580,Michel Cluizel,,France,2006,Papua New Guinea,0,Maralumi P.,0.64,4,1,1,0,1,1,0,0,tropical fruit and mild smoke,3.75,Europe
1581,Michel Cluizel,,France,2007,Venezuela,0,"Carenero Superior, Concepcion",0.66,4,1,1,0,1,1,0,0,"cocoa, orange",3.5,Europe
1582,Michel Cluizel,,France,2007,Sao Tome,0,Vila Gracinda,0.67,4,1,1,0,1,1,0,0,"creamy, smoke, raspberry",3.5,Europe
1583,Michel Cluizel,,France,2012,Mexico,0,"Chiapas, Mokaya P.",0.66,4,1,1,0,1,1,0,0,"raisins, melon",3.75,Europe
1584,Michel Cluizel,,France,2017,Colombia,0,El Jardin,0.69,4,1,1,0,1,1,0,0,"sandy, earthy, fatty",3.25,Europe
1585,Michel Cluizel,,France,2019,Brazil,0,Riachuelo Plantation,0.7,4,1,1,0,1,1,0,0,"sandy, grits, nutty, vanilla",3.0,Europe
1586,Michel Cluizel,,France,2019,Guatemala,0,La Laguna Plantation,0.7,4,1,1,0,1,1,0,0,"dairy, cocoa, fatty, apple",3.5,Europe
1587,Middlebury,,U.S.A.,2012,Blend,0,Houseblend,0.65,4,1,0,1,1,0,0,1,"chemical, salt, wtf",1.5,North America
1588,Middlebury,,U.S.A.,2012,Bolivia,0,Alto Beni,0.75,4,1,0,1,1,0,0,1,"sticky, cardboard,why bother",2.0,North America
1589,Middlebury,,U.S.A.,2012,Indonesia,0,"Balinese, Java",0.7,4,1,0,1,1,0,0,1,"leather, salt",2.5,North America
1590,Middlebury,,U.S.A.,2013,Dominican Republic,0,La Red,0.75,3,1,0,1,0,0,0,1,"molassses, palm, spicy",2.5,North America
1591,Middlebury,,U.S.A.,2013,Belize,0,Belize,0.8,4,1,1,0,1,0,0,1,"strawberry, cream, spice",3.25,North America
1592,Middlebury,,U.S.A.,2015,Tanzania,0,Kokoa Kamili,0.75,3,1,1,0,1,0,0,0,"banana, melon, fatty",3.25,North America
1593,Middlebury,,U.S.A.,2015,Belize,0,Maya Mountain,0.8,3,1,1,0,1,0,0,0,"woody, lemon, mild bitter",3.5,North America
1594,Middlebury,,U.S.A.,2015,Trinidad,0,San Juan Estate,0.7,3,1,1,0,1,0,0,0,"black pepper, dairy",3.5,North America
1595,Middlebury,,U.S.A.,2015,Nicaragua,0,"Matagalpa, Cacao Bisiesto",0.7,3,1,1,0,1,0,0,0,"rum, herbal, rich",3.5,North America
1596,Middlebury,,U.S.A.,2015,Dominican Republic,0,Oko Caribe,0.75,3,1,1,0,1,0,0,0,"spicy, rich, mint",3.75,North America
1597,Middlebury,,U.S.A.,2015,Venezuela,0,"Patanemo, Epoch, Donaldo",0.75,3,1,1,0,1,0,0,0,"nutty, grassy, woody",3.75,North America
1598,Mike & Becky,,Belgium,2018,Dominican Republic,0,"Oko Caribe, hispaniola, 2017 harvest",0.7,3,1,1,0,1,0,0,0,"fatty, simple",3.0,Europe
1599,Mike & Becky,,Belgium,2018,India,0,Idukki,0.7,3,1,1,0,1,0,0,0,"candy spices, sweet",3.25,Europe
1600,Mike & Becky,,Belgium,2018,Peru,0,"Maranon, 2017 harvest",0.7,3,1,1,0,1,0,0,0,"complex, true to origin",3.25,Europe
1601,Mike & Becky,,Belgium,2018,Belize,0,"San Jose, Toledo, 2017 harvest",0.7,3,1,1,0,1,0,0,0,"grape, cocoa",3.5,Europe
1602,Millcreek Cacao Roasters,,U.S.A.,2012,Ecuador,0,Ecuador,0.7,4,1,1,0,1,1,0,0,"wine, brownie batter",3.5,North America
1603,Millcreek Cacao Roasters,,U.S.A.,2013,Ecuador,0,Ecuador,0.7,4,1,1,0,1,1,0,0,"unrefined, burnt nuts, vanilla",2.5,North America
1604,Millesime,,Belgium,2019,Ecuador,0,"Los Rios, Arriba, 2017 Harvest",0.7,3,1,1,0,1,0,0,0,"sandy, nutmeg, astringent",3.0,Europe
1605,Millesime,,Belgium,2019,India,0,"Kaithapara Village, Idukki, Kerala, 2017 H.",0.74,3,1,1,0,1,0,0,0,"dry, sandy, empty, sweet",3.0,Europe
1606,Millesime,,Belgium,2019,Brazil,0,"Fazenda Leolinad, Bahia, 2017 H.",0.76,3,1,1,0,1,0,0,0,"dry, sandy, dirt, empty",3.0,Europe
1607,Millesime,,Belgium,2021,Panama,0,Bocas del Toro,0.75,3,1,1,0,1,0,0,0,"sandy, green, grassy, harsh",2.75,Europe
1608,Millesime,,Belgium,2021,India,0,Kaithapara,0.74,3,1,1,0,1,0,0,0,"unripe fruit, sour, watery",3.0,Europe
1609,Millesime,,Belgium,2021,Tanzania,0,Kilombero Valley,0.9,3,1,1,0,1,0,0,0,"sandy, bitter, sour fruit",3.0,Europe
1610,Milton,,Japan,2018,Brazil,0,Bahia,0.7,2,1,1,0,0,0,0,0,"intense, sour, hammy",3.0,Asia
1611,Milton,,Japan,2018,Vietnam,0,Ben Tre,0.7,2,1,1,0,0,0,0,0,"cocounut, late sour",3.25,Asia
1612,Milton,,Japan,2018,Madagascar,0,Ambanja,0.7,2,1,1,0,0,0,0,0,"cocoa, mild pear, sticky",3.5,Asia
1613,Milton,,Japan,2018,Peru,0,"Piura Gran Blanco, Sisyu & Kiriyana Phoenix",0.7,2,1,1,0,0,0,0,0,"grape, thick, chewy",3.75,Asia
1614,Mindo,,U.S.A.,2010,Ecuador,0,Ecuador,0.77,3,1,1,0,1,0,0,0,"dry, coffee notes from roaster",2.75,North America
1615,Mindo,,U.S.A.,2019,Ecuador,0,"Ecuador, lot# 181220",0.67,3,1,1,0,1,0,0,0,"sandy, harsh, floral",2.75,North America
1616,Minimal,,Japan,2016,Haiti,0,"Acul-du-Nord, 2015",0.7,2,1,1,0,0,0,0,0,"gritty, sweet, earty",3.5,Asia
1617,Mirzam,,U.A.E.,2017,Papua New Guinea,0,Papua New Guinea,0.72,2,1,1,0,0,0,0,0,"few grits, intense smoke",3.0,Asia
1618,Mirzam,,U.A.E.,2017,Madagascar,0,Madagascar,0.72,2,1,1,0,0,0,0,0,"tangy, roasty, ham",3.25,Asia
1619,Mirzam,,U.A.E.,2017,India,0,India,0.65,3,1,1,0,1,0,0,0,"sweet, licoric",3.5,Asia
1620,Mirzam,,U.A.E.,2017,Vietnam,0,Vietnam,0.65,2,1,1,0,0,0,0,0,"slight grainy, roasty, spicy",3.5,Asia
1621,Mirzam,,U.A.E.,2019,Tanzania,0,Kokoa Kamili,0.72,3,1,1,0,1,0,0,0,"complex, fruit, nut, rich",3.75,Asia
1622,Misina,,Czech Republic,2020,Vietnam,0,Vietnam,0.7,3,1,1,0,1,0,0,0,"sour fig, cocoa, creamy, fatty",3.5,Europe
1623,Mission,,Brazil,2015,Brazil,1,"Bahia, Fazenda Venturosa",0.7,2,1,1,0,0,0,0,0,"coarse, smokey, citrus",3.5,South America
1624,Mission,,Brazil,2016,Brazil,1,"Fazenda Camboa, Bahia",0.75,2,1,1,0,0,0,0,0,"sticky, blackberry, acidic",3.75,South America
1625,Mission,,Brazil,2019,Puerto Rico,0,"Puerto Rico, 2018 harvest",0.7,3,1,1,0,1,0,0,0,"powdery, intense, floral",3.0,South America
1626,Mita,,Colombia,2012,Colombia,1,Tumaco,0.65,0,0,0,0,0,0,0,0,"vanilla, artificial, sweet",2.5,South America
1627,Moho,,U.S.A.,2010,Belize,0,"Umoho R., Toledo District, San Felipe",0.67,3,1,1,0,1,0,0,0,"rough, sweet, dairy, vanilla",2.75,North America
1628,Moho,,U.S.A.,2013,Belize,0,Toledo District,0.72,3,1,1,0,1,0,0,0,"strawberry, blueberry",3.0,North America
1629,Moho,,U.S.A.,2013,Belize,0,"Toledo District, w/ nibs",0.73,3,1,1,0,1,0,0,0,basic cocoa,3.25,North America
1630,Moka Origins,,U.S.A.,2018,Brazil,0,Brazil,0.72,3,1,1,0,1,0,0,0,"dirty, rubbery, spicy",2.5,North America
1631,Moka Origins,,U.S.A.,2018,Cameroon,0,"Kombone Village, 2018 Harvest",0.68,2,1,1,0,0,0,0,0,earthy,3.0,North America
1632,Moka Origins,,U.S.A.,2019,Sierra Leone,0,Gola Rainforest,0.72,3,1,1,0,1,0,0,0,"roasty, honey, sweet",3.0,North America
1633,Moka Origins,,U.S.A.,2019,Dominican Republic,0,Zorzal Estate,0.7,2,1,1,0,0,0,0,0,"dark berry, earthy",3.5,North America
